0.7038212500000002,-1.0086235416666667,0
1.57967125,-1.0190485416666668,0
1.11753125,-1.4692235416666666,0
1.2563712500000002,-0.5614385416666667,0
1.3047696875,-0.9446634375,1
0.4759146875000001,-1.2787084375000002,1
0.7381196875,-0.6228134375000001,1
0.8712846875000001,-1.0553834375000002,1
-1.3858183333333334,-1.4951375,2
-1.6198233333333332,-1.0241625,2
-1.6345233333333333,-1.3269475000000002,2
-1.3450133333333332,-1.2324725,2
-1.3612921428571427,-0.8255037499999999,3
-0.4525221428571428,-1.06509375,3
-1.0614821428571428,-1.4358987499999998,3
-0.8023271428571428,-0.6264137499999999,3
-0.844438552631579,0.5884334210526316,4
-1.3641735526315788,1.3479884210526316,4
-0.6569435526315789,1.2435984210526314,4
-1.392778552631579,0.7581834210526315,4
2.17703325,0.013767,5
1.73346325,0.011422,5
1.9593132500000001,0.14642200000000002,5
1.98980325,-0.119693,5
1.8456616666666665,1.078396666666667,6
1.8882716666666666,1.0022116666666667,6
1.8629666666666667,1.0149316666666668,6
1.8962666666666665,1.0194566666666667,6
1.1908236458333334,0.6335716666666665,7
0.6055536458333335,1.3825816666666664,7
1.2926686458333334,1.3624816666666666,7
0.6277986458333334,0.7997116666666666,7
