0.6230017999999999,-0.6999819999999999,0
1.5187268,-1.008897,0
0.9467867999999999,-1.384742,0
1.1886518,-0.518632,0
1.0240367999999997,-0.953387,0
2.2379142,0.0746184,1
1.7526992,0.011823400000000001,1
2.0229991999999997,-0.12636660000000002,1
1.9804591999999999,0.15160839999999998,1
2.1050942,0.0045434,1
1.4568075999999999,1.0413526000000002,2
0.5782526,0.7180126,2
0.8579176,1.3926576000000002,2
1.1066976,0.5446876,2
1.0161776,0.9714376,2
-0.844716,-0.4556598,3
-0.838281,-1.4372098,3
-1.415926,-0.7317948000000001,3
-0.510721,-0.9621798,3
-1.3488310000000001,-1.2710848000000001,3
-0.557733,0.9370432,4
-1.422618,1.2427532,4
-1.157013,0.5925281999999998,4
-0.867048,1.3973032,4
-1.0428030000000001,1.0130582,4
