2.24506675,0.07842575,0
1.7773767499999997,-0.05520925,0
1.9729317499999999,0.16557075,0
2.03230675,-0.14028425,0
1.48972925,-0.99801325,1
0.5759792499999998,-0.7153732499999998,1
0.8532592499999998,-1.34118825,1
1.13940425,-0.51114825,1
1.41998925,1.02428175,2
0.53937925,0.72322175,2
0.81223925,1.37105175,2
1.10551925,0.52761175,2
-0.504218,1.0045755,3
-1.410238,1.2645555,3
-1.0677729999999999,0.5835155000000001,3
-0.873388,1.4405055,3
-1.3342302499999998,-0.7398814999999999,4
-0.78317525,-1.4854465000000001,4
-0.4784252499999999,-0.9758864999999999,4
-1.3033502499999998,-1.3214365,4
