0.6082504999999999,-0.6647447499999999,0
1.4999954999999998,-0.95678975,0
0.8502204999999999,-1.3423797499999999,0
1.1620805,-0.49664974999999995,0
2.1566503125,0.016010624999999997,1
1.7394603124999999,0.011715624999999997,1
1.9365753125,0.161785625,1
1.9260803125,-0.137134375,1
1.10657825,0.5660949999999999,2
1.11870825,1.4970849999999998,2
0.54441825,1.2720849999999997,2
0.5443482500000001,0.7075599999999999,2
-0.8669032499999999,-0.5119162499999999,3
-0.8803332499999998,-1.4612762499999998,3
-1.3977232499999999,-0.95783625,3
-0.5130232499999998,-0.96536125,3
-0.8885689583333334,0.48656562500000006,4
-0.8910589583333335,1.470700625,4
-1.4123939583333334,1.057395625,4
-0.5184939583333333,1.0107056250000002,4
