2.17372575,0.0014987500000000053,0
1.75854075,0.017798750000000002,0
2.00513075,0.16419375000000003,0
1.9801457500000001,-0.12966125,0
0.6162402500000002,-0.7012804999999999,1
1.4972652500000003,-1.0003654999999998,1
0.8341952500000002,-1.3758304999999997,1
1.1560252500000003,-0.5266704999999998,1
1.45854625,1.0201500000000001,2
0.5648762499999999,0.726345,2
0.8058012499999998,1.3584550000000002,2
1.12624625,0.5438150000000002,2
-0.53022025,0.9922232500000001,3
-1.43241525,1.24963325,3
-1.12622525,0.5613932500000001,3
-0.8862352499999999,1.4150482500000001,3
-0.85668275,-0.54316975,4
-0.85437275,-1.47297975,4
-1.41684275,-1.16805475,4
-0.48838275000000003,-1.00803975,4
